txt_index,hf_index,match_method,match_score,txt_source_sha256,hf_source_sha256
289,581,exact,1.0,08cce119595bc3275991de2866a135e12363b0d14c559e8d10e8754014ffadde,08cce119595bc3275991de2866a135e12363b0d14c559e8d10e8754014ffadde
290,82,exact,1.0,e14e98d7e8cdf3497064dc1e2e070ec8ccabf8487373581451fc12caf32c00dd,e14e98d7e8cdf3497064dc1e2e070ec8ccabf8487373581451fc12caf32c00dd
291,393,exact,1.0,7feda732470354435be8a9cb97791ee89bdf8105e4f9dc6ca51b32c7650efc04,7feda732470354435be8a9cb97791ee89bdf8105e4f9dc6ca51b32c7650efc04
292,302,exact,1.0,8b4acaa78397a5553a1a46e7817a0bae62752541e7a3e0da7139f28f26482afd,8b4acaa78397a5553a1a46e7817a0bae62752541e7a3e0da7139f28f26482afd
293,436,exact,1.0,091378bc881c71c3f5038dabfa2dc47ddfa1b85db0abd424a0d1d523bd96c956,091378bc881c71c3f5038dabfa2dc47ddfa1b85db0abd424a0d1d523bd96c956
294,538,exact,1.0,42e53c67bced3579ace45a0c3e9afd4ec569614aeb413abbb060e90e05b61fa4,42e53c67bced3579ace45a0c3e9afd4ec569614aeb413abbb060e90e05b61fa4
295,226,exact,1.0,46adb8aad58e6e68e9ba6e99cda429ef9ac0c7c2547d93241e1488782fc581bc,46adb8aad58e6e68e9ba6e99cda429ef9ac0c7c2547d93241e1488782fc581bc
296,89,exact,1.0,59c60d137897222e2ef42d33e10ef7543bb42ed545016582c79f9c0dc9fdb019,59c60d137897222e2ef42d33e10ef7543bb42ed545016582c79f9c0dc9fdb019
297,526,exact,1.0,fa56fe5bfba10ad4613376bf3355c91dad3b17f4c62dde0ee89ffcfcaded7104,fa56fe5bfba10ad4613376bf3355c91dad3b17f4c62dde0ee89ffcfcaded7104
298,373,exact,1.0,de66cbab5bc429610d1b9c129564651197b489064c0b1685e85d97cc908191aa,de66cbab5bc429610d1b9c129564651197b489064c0b1685e85d97cc908191aa
299,344,exact,1.0,11892935ef55a098a0f295a80c2113bef8910a08c8360cb450345348d45ec30a,11892935ef55a098a0f295a80c2113bef8910a08c8360cb450345348d45ec30a
300,520,exact,1.0,edc5f32fe80d4d8df473ce73c50d2c935e8fcce4ff51e4993eba0a94caf9ad6a,edc5f32fe80d4d8df473ce73c50d2c935e8fcce4ff51e4993eba0a94caf9ad6a
301,24,exact,1.0,a84a80673a6fe2f6a998a5c8723a8500f33f647eb6e4492075f6ab9934bec300,a84a80673a6fe2f6a998a5c8723a8500f33f647eb6e4492075f6ab9934bec300
302,105,exact,1.0,eeee8f9f8baf2b69e8624b5f8f5d5024fbacc37f78bf82867cf71a821a784c24,eeee8f9f8baf2b69e8624b5f8f5d5024fbacc37f78bf82867cf71a821a784c24
303,379,exact,1.0,d596ceebd993854660b4445d17ee8032e9bb686ab27d48937b0b53f99963ba98,d596ceebd993854660b4445d17ee8032e9bb686ab27d48937b0b53f99963ba98
304,201,exact,1.0,8e68354da6ea964252c38e242e4676edb6f1be0d5e5833c5871b9aec5817dd87,8e68354da6ea964252c38e242e4676edb6f1be0d5e5833c5871b9aec5817dd87
305,556,exact,1.0,ed0baff11eeba6934daf385e3e9ebb630338c3e7bec6961548b324708e35e062,ed0baff11eeba6934daf385e3e9ebb630338c3e7bec6961548b324708e35e062
306,51,exact,1.0,342f104c30e4ec02b99a0ff37e8df98b4889b2f3d8abf817ceeecb678f9f2dcd,342f104c30e4ec02b99a0ff37e8df98b4889b2f3d8abf817ceeecb678f9f2dcd
307,565,exact,1.0,f8a77c61c16f25607c7e006d048eabab37e9e547c013c0aa014b73a46f483888,f8a77c61c16f25607c7e006d048eabab37e9e547c013c0aa014b73a46f483888
308,511,exact,1.0,48f29adaf6c0c3fcf1508404e7d4ce87b0a93db2fda063403cd01439df36fafc,48f29adaf6c0c3fcf1508404e7d4ce87b0a93db2fda063403cd01439df36fafc
309,380,exact,1.0,5eeca787a6896740c2a6dc96e53a477b608a40adedd037baef8d5bf6a02d99ef,5eeca787a6896740c2a6dc96e53a477b608a40adedd037baef8d5bf6a02d99ef
310,517,exact,1.0,645e18b785f2bdd07c7f5dcf6a23fae54692b6395550640dd291b3130517e39c,645e18b785f2bdd07c7f5dcf6a23fae54692b6395550640dd291b3130517e39c
311,412,exact,1.0,11e2f0e808f1001aec80f3745860443d3b2ec6e271523651b53ec096db5de6cd,11e2f0e808f1001aec80f3745860443d3b2ec6e271523651b53ec096db5de6cd
312,338,exact,1.0,d70405286fbc18e5c6f69d5fef05ea64930e7a53c61f0e4aa71c9d701a6ab273,d70405286fbc18e5c6f69d5fef05ea64930e7a53c61f0e4aa71c9d701a6ab273
313,326,exact,1.0,8c36765b247f3821979ea5ddfef35104abb85d1b81ea392bb4fb5e117acc07be,8c36765b247f3821979ea5ddfef35104abb85d1b81ea392bb4fb5e117acc07be
314,15,exact,1.0,18ed00ccf2aa178569e5354a31858c174606cad2e4b5481817ae3a0f6c47a286,18ed00ccf2aa178569e5354a31858c174606cad2e4b5481817ae3a0f6c47a286
315,102,exact,1.0,924200c9e395535ae34caa49851320ea2c870d5111a82ec46f5f0b936842b7d7,924200c9e395535ae34caa49851320ea2c870d5111a82ec46f5f0b936842b7d7
316,299,exact,1.0,5b5744b5f6db09389b5d3e02a35b0af764605e6374db90dafdc2d3edd78b8227,5b5744b5f6db09389b5d3e02a35b0af764605e6374db90dafdc2d3edd78b8227
317,305,exact,1.0,431106b7a250da2b844803f98bca12759c3f39f2f79f8a4cd1962df75a1abb0d,431106b7a250da2b844803f98bca12759c3f39f2f79f8a4cd1962df75a1abb0d
318,9,exact,1.0,c7281082acca404c763350c0a142eb3fcff79d1a7559c7fb5ec41b26f9270b0c,c7281082acca404c763350c0a142eb3fcff79d1a7559c7fb5ec41b26f9270b0c
319,475,exact,1.0,c435baebbfad891fcf7dde8a82ba944933926ab7c44a3e7070d78d37292a2ee6,c435baebbfad891fcf7dde8a82ba944933926ab7c44a3e7070d78d37292a2ee6
320,364,exact,1.0,b2f40c9b482c2851cbd45b2ea304b90ff036d07e70a19d6316f0edac8e684daf,b2f40c9b482c2851cbd45b2ea304b90ff036d07e70a19d6316f0edac8e684daf
321,462,exact,1.0,2a3a42311bb50a33c49c3673319d41fc1c6779187d282e9301747915292ec124,2a3a42311bb50a33c49c3673319d41fc1c6779187d282e9301747915292ec124
322,594,exact,1.0,10a7eb0ce84ad26d49d970942b3718373f804a4c01bd9a3742f09c763a235fe6,10a7eb0ce84ad26d49d970942b3718373f804a4c01bd9a3742f09c763a235fe6
323,309,exact,1.0,e0afa38b1f77edb4353c48dfd84f67662015b9c2d60171c4ba3629f64ffe3ec0,e0afa38b1f77edb4353c48dfd84f67662015b9c2d60171c4ba3629f64ffe3ec0
324,31,exact,1.0,4807659d079a6e15a3b866192623bc012d59ada23cc332671a74561b34d1caf7,4807659d079a6e15a3b866192623bc012d59ada23cc332671a74561b34d1caf7
325,101,exact,1.0,17c8bdf625da0070a8f2cfca51cce2b314e0317f6726a410c7aaf8f4e91e5f72,17c8bdf625da0070a8f2cfca51cce2b314e0317f6726a410c7aaf8f4e91e5f72
326,207,exact,1.0,a80d75da27afca2b203aede05916ab3bcea7db1c0aed9db536383b501ab3c367,a80d75da27afca2b203aede05916ab3bcea7db1c0aed9db536383b501ab3c367
327,253,exact,1.0,80767a8b81c71dfcb5ee2fb11bc1930d4e28a33f36361b3ba67a2d223816104e,80767a8b81c71dfcb5ee2fb11bc1930d4e28a33f36361b3ba67a2d223816104e
328,314,exact,1.0,1adb29f0807b6fa820d7e15b354bf0e59f5582c7075301c8101da90168484172,1adb29f0807b6fa820d7e15b354bf0e59f5582c7075301c8101da90168484172
329,172,exact,1.0,d5c7adea8226e926ef87b8f3db287b4890859ba9af7d3357dbd44c79209d1ccd,d5c7adea8226e926ef87b8f3db287b4890859ba9af7d3357dbd44c79209d1ccd
330,411,exact,1.0,0e563c7c741312f42976e1ae847135d70f0777dc18987912b3207be18ee822b5,0e563c7c741312f42976e1ae847135d70f0777dc18987912b3207be18ee822b5
331,254,exact,1.0,75f906381c9e77937f223c91648dd40bc16d618d9365fe6144d839fafe3554ca,75f906381c9e77937f223c91648dd40bc16d618d9365fe6144d839fafe3554ca
332,463,exact,1.0,8768f7ec34d7bc0b96e1c15d2d5a8d6397e357234bb9debeae5066300e2a7952,8768f7ec34d7bc0b96e1c15d2d5a8d6397e357234bb9debeae5066300e2a7952
333,342,exact,1.0,baf43690348f36016e671eeeb7fe2c7f995e2e5c4161f91035c153ed7e545a52,baf43690348f36016e671eeeb7fe2c7f995e2e5c4161f91035c153ed7e545a52
334,341,exact,1.0,fc6e6b7d65b177496729d56f28dc0dc412941f50ddaa64d8207379bfcd82201e,fc6e6b7d65b177496729d56f28dc0dc412941f50ddaa64d8207379bfcd82201e
335,143,exact,1.0,b6addcc1a33bf5eeda3277a63601fc9d517141b7d2de229ba2677ae293fec513,b6addcc1a33bf5eeda3277a63601fc9d517141b7d2de229ba2677ae293fec513
336,408,exact,1.0,42ae4c838eb59717ce0eb28407076f3b5e3c85a03709c476d70f26c28be0c4f7,42ae4c838eb59717ce0eb28407076f3b5e3c85a03709c476d70f26c28be0c4f7
337,153,exact,1.0,a86218e2c930049a95b8e6b7891e88f76de1dc198809e2b3a3494654c32c445b,a86218e2c930049a95b8e6b7891e88f76de1dc198809e2b3a3494654c32c445b
338,548,exact,1.0,a00287486b57b27b55d8b135fe42d0ad3980cfe8ab9e12f7966f7fd78c882e77,a00287486b57b27b55d8b135fe42d0ad3980cfe8ab9e12f7966f7fd78c882e77
339,558,exact,1.0,5a65e47f9855fc3ba0a528716f78c8ae4196a8e733cc6968e4aabe64805aa0c6,5a65e47f9855fc3ba0a528716f78c8ae4196a8e733cc6968e4aabe64805aa0c6
340,246,exact,1.0,e2f20bbae1d8f29ff3dd37a6574ad8954855056da1298013100d7d4a5951ea9a,e2f20bbae1d8f29ff3dd37a6574ad8954855056da1298013100d7d4a5951ea9a
341,40,exact,1.0,6d08ccc9b4ed4d513bccab925e35c7fe87148c91a776e95e2f49b8a6a4062483,6d08ccc9b4ed4d513bccab925e35c7fe87148c91a776e95e2f49b8a6a4062483
342,356,exact,1.0,b63ab1d60fa8d0aef32e7405df1f28f0004052321c854e743dfcfc7bda0a5c81,b63ab1d60fa8d0aef32e7405df1f28f0004052321c854e743dfcfc7bda0a5c81
343,90,exact,1.0,6b5a02cb048078c1622bca231a9893aac9b68dcb8b499abc56ae3e21724a2003,6b5a02cb048078c1622bca231a9893aac9b68dcb8b499abc56ae3e21724a2003
344,95,exact,1.0,102d155348beee61a4f47878ed4d9c4c84a5b9ce7b2edde9a7e017887a1e597d,102d155348beee61a4f47878ed4d9c4c84a5b9ce7b2edde9a7e017887a1e597d
345,294,exact,1.0,89963ed41333d996a310e38a423625d1ba07aa4b7d9650654a6bed7746fe9e38,89963ed41333d996a310e38a423625d1ba07aa4b7d9650654a6bed7746fe9e38
346,270,exact,1.0,e685113d089629101b3d4468d15092f4afa18656d4b247788b929fc0a86cc8b5,e685113d089629101b3d4468d15092f4afa18656d4b247788b929fc0a86cc8b5
347,52,exact,1.0,31b5f6c6e64a98102449173e0259bbe7c8f6be8746e24f59fd749e0007838e95,31b5f6c6e64a98102449173e0259bbe7c8f6be8746e24f59fd749e0007838e95
348,459,exact,1.0,bf1acb103ceb9bd1ffe58721ebccca3185ed763bddad97f0ab5dc19b4412258e,bf1acb103ceb9bd1ffe58721ebccca3185ed763bddad97f0ab5dc19b4412258e
349,271,exact,1.0,424400a98c2a9c6536cee3445ee6d50896851d6aff72963037cd0eadb4a9539d,424400a98c2a9c6536cee3445ee6d50896851d6aff72963037cd0eadb4a9539d
350,547,exact,1.0,04c4486df53d072b9cbc9d9152619439980dcf03b5d684dd59fbebc31a6630e3,04c4486df53d072b9cbc9d9152619439980dcf03b5d684dd59fbebc31a6630e3
351,561,exact,1.0,da0bae8037e73daeb7c82ba5c44a05968ccffde8f9b2d377f52a32d5cc259337,da0bae8037e73daeb7c82ba5c44a05968ccffde8f9b2d377f52a32d5cc259337
352,32,exact,1.0,db49d1997c069bac84dde3e68bb915f518094f894ada49f6bdb060a067e5a4b4,db49d1997c069bac84dde3e68bb915f518094f894ada49f6bdb060a067e5a4b4
353,108,exact,1.0,a5e7a1a0f9dd37cd42c496a79967b425ad65fa0b527a4c43abd8c0a1119d9827,a5e7a1a0f9dd37cd42c496a79967b425ad65fa0b527a4c43abd8c0a1119d9827
354,210,exact,1.0,5fd244442c53fca2e9c8a5cf2b5c6b8cb362e7c8511bcb741601324b1c8961bb,5fd244442c53fca2e9c8a5cf2b5c6b8cb362e7c8511bcb741601324b1c8961bb
355,300,exact,1.0,bd1ee62dcc59ad37e0a5ba62a8d7fbe5c05fa1c4a0da479c4ddc64353de3acd1,bd1ee62dcc59ad37e0a5ba62a8d7fbe5c05fa1c4a0da479c4ddc64353de3acd1
356,142,exact,1.0,1fb754212d47f1e5b5aa1713dc029a67ec1c43e0ad87ee8da343df7ba2894c38,1fb754212d47f1e5b5aa1713dc029a67ec1c43e0ad87ee8da343df7ba2894c38
357,263,exact,1.0,f88e398b50957c5c8a10b15baf320fda6ef2d9c56cb5fbb4b2dc20918fc7985e,f88e398b50957c5c8a10b15baf320fda6ef2d9c56cb5fbb4b2dc20918fc7985e
358,387,exact,1.0,97e2ed308a3550ac9d4beb1d0c0cad52254b9aa8c5e178a00a6bb219deb9150d,97e2ed308a3550ac9d4beb1d0c0cad52254b9aa8c5e178a00a6bb219deb9150d
359,148,exact,1.0,be627f5be18a93561eaadaecd0c4d4500fcf8f6b26c7a218be73d765df33e4c9,be627f5be18a93561eaadaecd0c4d4500fcf8f6b26c7a218be73d765df33e4c9
360,503,exact,1.0,35f5cd22b9f5af8d464d3889e0bbc73863fbe1cf38866c151b5a2b29fcb15f54,35f5cd22b9f5af8d464d3889e0bbc73863fbe1cf38866c151b5a2b29fcb15f54
361,284,exact,1.0,da0eec61c6e659d0f7c10deb115031c0eb3a7d9d34db0730f2b7d40769303520,da0eec61c6e659d0f7c10deb115031c0eb3a7d9d34db0730f2b7d40769303520
362,479,exact,1.0,36968af3b9a78c7032fed2e3e24f8bdd413d867ca0f822e8a399726f4a579d32,36968af3b9a78c7032fed2e3e24f8bdd413d867ca0f822e8a399726f4a579d32
363,328,exact,1.0,d8d6fbe7009b242724823fd8fbbf8865e8fb6ce10ec2237d3368c49b8b73bf45,d8d6fbe7009b242724823fd8fbbf8865e8fb6ce10ec2237d3368c49b8b73bf45
364,106,exact,1.0,82090761b88efdd0ba47249ca80f0cd769db3b9409d7db6ddf8f748521ddbdb3,82090761b88efdd0ba47249ca80f0cd769db3b9409d7db6ddf8f748521ddbdb3
365,396,exact,1.0,2a4dc2752d031b191d2060f972bf8df90b1fe7c96f887e33c6c9f79064263382,2a4dc2752d031b191d2060f972bf8df90b1fe7c96f887e33c6c9f79064263382
366,42,exact,1.0,a9c8707af9e29bca7ce09cf76d2d2a86a759deec24236bf259dc514ba3d096e6,a9c8707af9e29bca7ce09cf76d2d2a86a759deec24236bf259dc514ba3d096e6
367,574,exact,1.0,f7078549019d0e001fc0d6ad8d5cd40a3cfab62b4c9b1212e6c8d8d03e380945,f7078549019d0e001fc0d6ad8d5cd40a3cfab62b4c9b1212e6c8d8d03e380945
368,599,exact,1.0,02fa7e65554e30b88e09d4855e4ff3bdc3deb22273a5af88defc4c88a7ef8c34,02fa7e65554e30b88e09d4855e4ff3bdc3deb22273a5af88defc4c88a7ef8c34
369,400,exact,1.0,368666c6ded91460c8e225318cc29495391386d0d363b5689ae9f00b52335f27,368666c6ded91460c8e225318cc29495391386d0d363b5689ae9f00b52335f27
370,155,exact,1.0,9d5ba825d0e1e9d726b12b25bce8ee93004eaedf186b293b049f0e4856e08cc7,9d5ba825d0e1e9d726b12b25bce8ee93004eaedf186b293b049f0e4856e08cc7
371,536,exact,1.0,a231684fdd93cf39c8c82a1671769a7d77500a4c5b76e466980edfc37773ee0b,a231684fdd93cf39c8c82a1671769a7d77500a4c5b76e466980edfc37773ee0b
372,288,exact,1.0,b022c9b34fa1f7eedae28a87b486ea169a67e9d858231a7b3e967fe63eb831aa,b022c9b34fa1f7eedae28a87b486ea169a67e9d858231a7b3e967fe63eb831aa
373,245,exact,1.0,6138cd9425f68355edbf2e25469141ee684861f05c08ceb88288d5609d5ff8a1,6138cd9425f68355edbf2e25469141ee684861f05c08ceb88288d5609d5ff8a1
374,293,exact,1.0,2411a18b07eda2de0953e53eab080a6b3b8cd7456e6550f140f6424083084f89,2411a18b07eda2de0953e53eab080a6b3b8cd7456e6550f140f6424083084f89
375,173,exact,1.0,5e7534c233af82f815e4de7bffa5452f252798ad7c10d573d683b52d3d32eecb,5e7534c233af82f815e4de7bffa5452f252798ad7c10d573d683b52d3d32eecb
376,304,exact,1.0,804fc72a71c9a6446bcf0de803ff3346220b3004c0c7467301c075662c82867e,804fc72a71c9a6446bcf0de803ff3346220b3004c0c7467301c075662c82867e
377,117,exact,1.0,32bf0c74fe33d5de998785ddd05d216f601aae0dcc151bc0d17f26fad00d31da,32bf0c74fe33d5de998785ddd05d216f601aae0dcc151bc0d17f26fad00d31da
378,231,exact,1.0,09490e170d444f82c9e69a96ed3ed3eec0f3cce3c1ce108ca963b3fd0ac1965e,09490e170d444f82c9e69a96ed3ed3eec0f3cce3c1ce108ca963b3fd0ac1965e
379,497,exact,1.0,d80f89351f02a7fad58cb1bbbda8213e0bf601d8214f475e6621b2ef4d78b6f7,d80f89351f02a7fad58cb1bbbda8213e0bf601d8214f475e6621b2ef4d78b6f7
380,446,exact,1.0,e4ee4a61e6a311ab1d129007d9a0e899e4386d43cdc093e292f6222f78fd9f3a,e4ee4a61e6a311ab1d129007d9a0e899e4386d43cdc093e292f6222f78fd9f3a
381,457,exact,1.0,afc029c6fa1d74ac5bed08a213b8112ea9140662027456e58b889c18f2ae72da,afc029c6fa1d74ac5bed08a213b8112ea9140662027456e58b889c18f2ae72da
382,36,exact,1.0,4481107f600d300f968a98719e25b513e420a5af5ff17809a7db0aba72c92c71,4481107f600d300f968a98719e25b513e420a5af5ff17809a7db0aba72c92c71
383,178,exact,1.0,9ec791e54c81c829aaffca7a3e615eae511262c0e33c390ce5aa27ab3f0f8167,9ec791e54c81c829aaffca7a3e615eae511262c0e33c390ce5aa27ab3f0f8167
384,359,exact,1.0,8d5d610eb54a2b1747265086ad9ecbd413703fed926077f26e90e198cb297493,8d5d610eb54a2b1747265086ad9ecbd413703fed926077f26e90e198cb297493
385,220,exact,1.0,f5059b9bc2d17df7af992b24072ba77fcf597dcb26656d4552dd388a12f6e6a7,f5059b9bc2d17df7af992b24072ba77fcf597dcb26656d4552dd388a12f6e6a7
386,564,exact,1.0,204b570abd932075bfcfada2de89f908f13c02d38de6718713e7bd06c4bcd93c,204b570abd932075bfcfada2de89f908f13c02d38de6718713e7bd06c4bcd93c
387,576,exact,1.0,cb465d7b976b1245f6adeff4240f6057195466b4ba6b49b8d5a8faf486c58dc2,cb465d7b976b1245f6adeff4240f6057195466b4ba6b49b8d5a8faf486c58dc2
388,572,exact,1.0,504ab0b9283d3a2e20e3e8a04f614c8e0a583f324f2d90b1ba2c2b08bfcd2932,504ab0b9283d3a2e20e3e8a04f614c8e0a583f324f2d90b1ba2c2b08bfcd2932
389,64,exact,1.0,461f0872e05308c3360874ff97ed8c3512b1bc572c3b6b8f89b7ddbe12662259,461f0872e05308c3360874ff97ed8c3512b1bc572c3b6b8f89b7ddbe12662259
390,469,exact,1.0,ab79a009ee658cfe14154e5f6aacc56d247501a92ee227f262ecb06f7cfcffd2,ab79a009ee658cfe14154e5f6aacc56d247501a92ee227f262ecb06f7cfcffd2
391,445,exact,1.0,3350dcb03cb12191c2a62ade4b5cd6beddfe201c1da180bdd62b6a0749b8954a,3350dcb03cb12191c2a62ade4b5cd6beddfe201c1da180bdd62b6a0749b8954a
392,227,exact,1.0,a8e10ad7279a99220eafab5138adcf346492ff2b0955e2c74ab10ecaf7d5391b,a8e10ad7279a99220eafab5138adcf346492ff2b0955e2c74ab10ecaf7d5391b
393,362,exact,1.0,267fd43a9ef0ccb9e28a781813a9002a3a946053c2a198e9d2b5816fad8f8549,267fd43a9ef0ccb9e28a781813a9002a3a946053c2a198e9d2b5816fad8f8549
394,228,exact,1.0,f63c7ca63f6a27ab5615745739ca746ff5407794e07196f20fe90d2228e8a537,f63c7ca63f6a27ab5615745739ca746ff5407794e07196f20fe90d2228e8a537
395,568,exact,1.0,a51212267286cd966719f406ff0225a4acf28b89f56936444e133e3156d65d43,a51212267286cd966719f406ff0225a4acf28b89f56936444e133e3156d65d43
396,127,exact,1.0,101c2ca6e318b04061013f1321dff2cd355f402e9060cf55554ec7ca02b5014f,101c2ca6e318b04061013f1321dff2cd355f402e9060cf55554ec7ca02b5014f
397,325,exact,1.0,30357275b5b22089746d3d09e82716fc330d982c5ad4857d4e69ba7850cb4466,30357275b5b22089746d3d09e82716fc330d982c5ad4857d4e69ba7850cb4466
398,247,exact,1.0,1756d2ea48957faa0af6c6349c63202c3a41a9e73317e98bd54e965de0bbf0b8,1756d2ea48957faa0af6c6349c63202c3a41a9e73317e98bd54e965de0bbf0b8
399,592,exact,1.0,8f98601b239f4529163afb3e07ed987f799c636cfdff7651712060cae7022aa4,8f98601b239f4529163afb3e07ed987f799c636cfdff7651712060cae7022aa4
400,237,exact,1.0,36694fda24e433ccd252e5d67de15bfdf618b3293a40907986f4a15bd97e957c,36694fda24e433ccd252e5d67de15bfdf618b3293a40907986f4a15bd97e957c
401,163,exact,1.0,47f6a9cf8bf4f87a4e2d6d20ce20fda9d736957482a01c897c42a05f64f80c93,47f6a9cf8bf4f87a4e2d6d20ce20fda9d736957482a01c897c42a05f64f80c93
402,28,exact,1.0,e85697cf85d3864d6a7bf3802c95d7874cacc4f3339eb6216bafed8892aab50d,e85697cf85d3864d6a7bf3802c95d7874cacc4f3339eb6216bafed8892aab50d
403,225,exact,1.0,5e2d0f3408377f6089d3d8422adf02a96b7bbb817609a1028dfc4461d42d0034,5e2d0f3408377f6089d3d8422adf02a96b7bbb817609a1028dfc4461d42d0034
404,164,exact,1.0,cb8604c88884814fa7beb457b91700601bab864acc47a4b8dac8e8954a296e91,cb8604c88884814fa7beb457b91700601bab864acc47a4b8dac8e8954a296e91
405,430,exact,1.0,cd0635fe637521163b3547558f8db76e8d685712cd8b97b3e33fcb31a38c4975,cd0635fe637521163b3547558f8db76e8d685712cd8b97b3e33fcb31a38c4975
406,1,exact,1.0,23bd2e8db2aae3f1d790762b768a1802ba1f090321595a1d38c9841309dc1870,23bd2e8db2aae3f1d790762b768a1802ba1f090321595a1d38c9841309dc1870
407,478,exact,1.0,d03306cd57171193aecba1d3c473e23557bc4e0fb2a23c5e60b84ab35b2a88d0,d03306cd57171193aecba1d3c473e23557bc4e0fb2a23c5e60b84ab35b2a88d0
408,433,exact,1.0,9305b901c1df7b387bd5d0150728d167fa6c92ebf46b15f45d75020110e10d63,9305b901c1df7b387bd5d0150728d167fa6c92ebf46b15f45d75020110e10d63
409,450,exact,1.0,f3051b37a8256337ab46644707798bd69f6943bcfff4d807192df56ecd33cbce,f3051b37a8256337ab46644707798bd69f6943bcfff4d807192df56ecd33cbce
410,438,exact,1.0,ed3340a416846a7263e23b9e26c302e409131c8f4528405efb7cf6f10251a8df,ed3340a416846a7263e23b9e26c302e409131c8f4528405efb7cf6f10251a8df
411,533,exact,1.0,76640da167e7b241726182cafbfbdc09d7d4e6e45514a5b86de73d0168e76fab,76640da167e7b241726182cafbfbdc09d7d4e6e45514a5b86de73d0168e76fab
412,232,exact,1.0,1579334ef22530a4bd92095fb550a89f1530b8fc16e64d201fd1608a90072d93,1579334ef22530a4bd92095fb550a89f1530b8fc16e64d201fd1608a90072d93
413,480,exact,1.0,54df32ad96ef7f12f2245181761912edd4827088e31a8a152a813836e69a1f5e,54df32ad96ef7f12f2245181761912edd4827088e31a8a152a813836e69a1f5e
414,347,exact,1.0,4879bb15cd2f2b2a8ace18884a69d602349bacff7dda036e1b18517cf5cb0abd,4879bb15cd2f2b2a8ace18884a69d602349bacff7dda036e1b18517cf5cb0abd
415,49,exact,1.0,b96bddfbd34e3d0417628551ab6709db03bc397162d957be6960c96a00be8271,b96bddfbd34e3d0417628551ab6709db03bc397162d957be6960c96a00be8271
416,66,exact,1.0,68d98f42d97b571be7ad5d2e16c9ef55fa2d9e3cdf1ef304942dbc9496c6e42f,68d98f42d97b571be7ad5d2e16c9ef55fa2d9e3cdf1ef304942dbc9496c6e42f
417,417,exact,1.0,8f635828709cd73fbb7bee08209272dc1c7bce6f7e6b832cdd8dac00ad22c6db,8f635828709cd73fbb7bee08209272dc1c7bce6f7e6b832cdd8dac00ad22c6db
418,317,exact,1.0,cd1405f7d1cc3ad5a47df832fbb93e1f1c962e3e0951577f4f5656483046c5de,cd1405f7d1cc3ad5a47df832fbb93e1f1c962e3e0951577f4f5656483046c5de
419,567,exact,1.0,1e2db032df6c64ea96f26dfe9cbb659459698eaad30f07a39e2046ec6dfb8ff0,1e2db032df6c64ea96f26dfe9cbb659459698eaad30f07a39e2046ec6dfb8ff0
420,70,exact,1.0,83666adb7aa6ed19c286e500430e99efd918070a3584a13d9560ff4f5f6dd48d,83666adb7aa6ed19c286e500430e99efd918070a3584a13d9560ff4f5f6dd48d
421,158,exact,1.0,8ab648b2b1029fc98b132f6a3273ee31b6cbae678d2492de08140e92238850b1,8ab648b2b1029fc98b132f6a3273ee31b6cbae678d2492de08140e92238850b1
422,468,exact,1.0,bd26bf9340d2ac1b4146838dd38e74bb7eaa59614b888e12362ef73ad7c0eb0b,bd26bf9340d2ac1b4146838dd38e74bb7eaa59614b888e12362ef73ad7c0eb0b
423,598,exact,1.0,eb760e8891bf88c31444502b46ae0df98ed065aa7af4a2a12b03d261279302b6,eb760e8891bf88c31444502b46ae0df98ed065aa7af4a2a12b03d261279302b6
424,249,exact,1.0,f81ec122cc095326e41b9e563059697e2d9c499ec0b9318463de917b8f664f34,f81ec122cc095326e41b9e563059697e2d9c499ec0b9318463de917b8f664f34
425,415,exact,1.0,a25dd1993b42a0529af8cc8a51af947938cbe110ab8dd458ca2016a5cb1b69f8,a25dd1993b42a0529af8cc8a51af947938cbe110ab8dd458ca2016a5cb1b69f8
426,312,exact,1.0,e17b621340aa5b111db6f311e1fd8f6465a448b3a6caf7bae028936539ce862d,e17b621340aa5b111db6f311e1fd8f6465a448b3a6caf7bae028936539ce862d
427,166,exact,1.0,4b02559f6d49b5f86738000d5443a8cd35eb036f32710d7fc241e3e3736705a9,4b02559f6d49b5f86738000d5443a8cd35eb036f32710d7fc241e3e3736705a9
428,219,exact,1.0,53acbc0443d6086281555310225b1f64a9dee2fcbaee91619b5b36418e46eb06,53acbc0443d6086281555310225b1f64a9dee2fcbaee91619b5b36418e46eb06
429,410,exact,1.0,2a139356463ef8de4e269b643171471c1aba8364702989aa3aeb070a700a2556,2a139356463ef8de4e269b643171471c1aba8364702989aa3aeb070a700a2556
430,147,exact,1.0,a23abeae8c0a63ecf13e0ad807194cbeebbbe71d017b7cd882d544c4ad2a3b1b,a23abeae8c0a63ecf13e0ad807194cbeebbbe71d017b7cd882d544c4ad2a3b1b
431,554,exact,1.0,c8189791911611eeddda001bb0471d6fff01b5552fa6d04cac017713656ce1ea,c8189791911611eeddda001bb0471d6fff01b5552fa6d04cac017713656ce1ea
432,23,exact,1.0,264db0df90b260d82437769e4f69744660c463dbfd31a289c9372b934c086181,264db0df90b260d82437769e4f69744660c463dbfd31a289c9372b934c086181
