txt_index,hf_index,match_method,match_score,txt_source_sha256,hf_source_sha256
288,505,exact,1.0,c158719539281386c55becf10987d4605964fe401e9072c6536ce91dacc4dc76,c158719539281386c55becf10987d4605964fe401e9072c6536ce91dacc4dc76
289,42,exact,1.0,9663fde665c7baaa1440fc5a5bb04f7e6a8253f481b6adda86b365c1edd6c3d8,9663fde665c7baaa1440fc5a5bb04f7e6a8253f481b6adda86b365c1edd6c3d8
290,418,exact,1.0,bfa418ce3aa3540c153e31eaceb334cfb604bc6863cc356762456a8eb1f86de4,bfa418ce3aa3540c153e31eaceb334cfb604bc6863cc356762456a8eb1f86de4
291,368,exact,1.0,756102b85a4e744c4c599c66cbea20a9f51cac4c151931f0eac152f03c72224b,756102b85a4e744c4c599c66cbea20a9f51cac4c151931f0eac152f03c72224b
292,568,exact,1.0,1fa53f8c2f70b3fabf21b9bd239eb103d55e0918750c001876f2e56245fa5cb2,1fa53f8c2f70b3fabf21b9bd239eb103d55e0918750c001876f2e56245fa5cb2
293,327,exact,1.0,efc095a8548a87c2c8bc9be849b123c36cef7ece7884cf49bed643d40992cbac,efc095a8548a87c2c8bc9be849b123c36cef7ece7884cf49bed643d40992cbac
294,80,exact,1.0,60789bc175f2ad5b04fc4f417b4173ba115906a5b27db429791c9692b505e8cc,60789bc175f2ad5b04fc4f417b4173ba115906a5b27db429791c9692b505e8cc
295,534,exact,1.0,f4977fbc1c46e0c31eff8af26aecd2610a29587a87a68f2627f84b94e3e81fe4,f4977fbc1c46e0c31eff8af26aecd2610a29587a87a68f2627f84b94e3e81fe4
296,170,exact,1.0,c7d8a4c48fea9a74c02fe03b1b3f81a08784b6895c8c75ce58ebc9939229123b,c7d8a4c48fea9a74c02fe03b1b3f81a08784b6895c8c75ce58ebc9939229123b
297,253,exact,1.0,ea039d9d8e76c9c2290c8c0cca9770574665e8ae47ad1776ecab2741a8c7c2a5,ea039d9d8e76c9c2290c8c0cca9770574665e8ae47ad1776ecab2741a8c7c2a5
298,465,exact,1.0,eb82e169d50082b54063dec9f48b3d1c8ef5318ad6c20da92adf597df95e174c,eb82e169d50082b54063dec9f48b3d1c8ef5318ad6c20da92adf597df95e174c
299,357,exact,1.0,9c63d390949e4bc69a779ec9156123865883cf65b8f428f2f86f3bbbec21550b,9c63d390949e4bc69a779ec9156123865883cf65b8f428f2f86f3bbbec21550b
300,167,exact,1.0,f7130b1e00f95ca9b746348f40cdf03d65cc3ba401acbd10676cfad626ed2943,f7130b1e00f95ca9b746348f40cdf03d65cc3ba401acbd10676cfad626ed2943
301,274,exact,1.0,861c00f686c88c4524247abf95e7abb971bc12be2e25e85d8e20371614ccf1be,861c00f686c88c4524247abf95e7abb971bc12be2e25e85d8e20371614ccf1be
302,323,exact,1.0,77c83ad4bc7b4fbe6feb6f8e8e5308353bfdc144c50fd1dc6484b02e5c76bae6,77c83ad4bc7b4fbe6feb6f8e8e5308353bfdc144c50fd1dc6484b02e5c76bae6
303,195,exact,1.0,b874ebc420d234c794c992c7390a1322940746e5e74f4d12f314553c2fc5163f,b874ebc420d234c794c992c7390a1322940746e5e74f4d12f314553c2fc5163f
304,141,exact,1.0,0c3fdb1377aa0d2c3f58b0cff45cddae4fd111ff0b56be087c077a7910a56389,0c3fdb1377aa0d2c3f58b0cff45cddae4fd111ff0b56be087c077a7910a56389
305,389,exact,1.0,6c3dcaae789d6066d04cb07618cf68df722c8f46be501f6c3001d3bdc703b8b3,6c3dcaae789d6066d04cb07618cf68df722c8f46be501f6c3001d3bdc703b8b3
306,10,exact,1.0,13fd1e87f2043377a4e426ae42bcc3cbe52e1300802ce3577062df18abc5145f,13fd1e87f2043377a4e426ae42bcc3cbe52e1300802ce3577062df18abc5145f
307,269,exact,1.0,347f0a00efa2da4706ee77e1bca2c25e7a390d948b0aef17029cc20791053256,347f0a00efa2da4706ee77e1bca2c25e7a390d948b0aef17029cc20791053256
308,102,exact,1.0,8e820265e2abcd97e33434fa01207f9edc97a2c30cde8a03dd04c13e01e72dd2,8e820265e2abcd97e33434fa01207f9edc97a2c30cde8a03dd04c13e01e72dd2
309,491,exact,1.0,7faca45a54bc3426eeb8c3324d80aa0517b50547f73316b0664eac9b8131cae1,7faca45a54bc3426eeb8c3324d80aa0517b50547f73316b0664eac9b8131cae1
310,430,exact,1.0,28dafba3ef2f129400354be5dac600e654066f6d0296b4edce67f0c283d2e4fa,28dafba3ef2f129400354be5dac600e654066f6d0296b4edce67f0c283d2e4fa
311,586,exact,1.0,849fc626c770c37f005eee72d4616e0b781ece362b6936a226914a6ff5dee40d,849fc626c770c37f005eee72d4616e0b781ece362b6936a226914a6ff5dee40d
312,575,exact,1.0,e32c3876962505dcb8bcb685fadc33f6f110672deabd83b2bb665db22898090b,e32c3876962505dcb8bcb685fadc33f6f110672deabd83b2bb665db22898090b
313,510,exact,1.0,fe7af63136158fbd3a4f940364392b54d97edc1bf85d04334b116c2de6c7feae,fe7af63136158fbd3a4f940364392b54d97edc1bf85d04334b116c2de6c7feae
314,580,exact,1.0,5b9dc4b8dcd37e675e8e445a25a6a206501738981f027664dc4190b8d0cd2383,5b9dc4b8dcd37e675e8e445a25a6a206501738981f027664dc4190b8d0cd2383
315,38,exact,1.0,bc4c35b6011f9b5ef7545652cfb6cc32097ce15b3e5764740b68a914cca5ae76,bc4c35b6011f9b5ef7545652cfb6cc32097ce15b3e5764740b68a914cca5ae76
316,179,exact,1.0,f7f6c12e482d9b79fb82c7770edbbd6ba9b42117c95005a140f77d963870d668,f7f6c12e482d9b79fb82c7770edbbd6ba9b42117c95005a140f77d963870d668
317,583,exact,1.0,b9a9029d66846145bef306bb64e9aa75cc9746d779fd198395fd0d748efb8cc8,b9a9029d66846145bef306bb64e9aa75cc9746d779fd198395fd0d748efb8cc8
318,23,exact,1.0,e7f57e789a37bc130ca493ac9c59b077eeeb917142bbb0b03efcb9cac9f8e5eb,e7f57e789a37bc130ca493ac9c59b077eeeb917142bbb0b03efcb9cac9f8e5eb
319,401,exact,1.0,6edd269fa4509ff487309958d794f559d342dbd1a9430029f67cf31f5441874b,6edd269fa4509ff487309958d794f559d342dbd1a9430029f67cf31f5441874b
320,321,exact,1.0,d1899c5853f5ad1eacedb1f3f5dc0a35d03dc929c232356f61576bf3d2fbddbb,d1899c5853f5ad1eacedb1f3f5dc0a35d03dc929c232356f61576bf3d2fbddbb
321,209,exact,1.0,af289dbbdf0085e3cac229678418674f6fc9f2493f1a5f5c6b90cef36bd0829f,af289dbbdf0085e3cac229678418674f6fc9f2493f1a5f5c6b90cef36bd0829f
322,21,exact,1.0,36746b7f12a654bf2e092a14e48574866ba8fdbbaac4edf1c6362e467ed996f5,36746b7f12a654bf2e092a14e48574866ba8fdbbaac4edf1c6362e467ed996f5
323,117,exact,1.0,7bb51ccd815c92de059292625e6a172aa8e811797342daa9682572cca79df8c2,7bb51ccd815c92de059292625e6a172aa8e811797342daa9682572cca79df8c2
324,457,exact,1.0,f3635e8acf42231078df16646d1af09cde120b111e69825326ad4feb1cd462f1,f3635e8acf42231078df16646d1af09cde120b111e69825326ad4feb1cd462f1
325,432,exact,1.0,54fa61b695838be1bf838fe7cd020bed206c9bc482abce11eda95074cfaac62c,54fa61b695838be1bf838fe7cd020bed206c9bc482abce11eda95074cfaac62c
326,91,exact,1.0,ff86ae78a109f7b1815b2023f8f56b7af52db03d3ee16271b1aa6ec5fa5d3c57,ff86ae78a109f7b1815b2023f8f56b7af52db03d3ee16271b1aa6ec5fa5d3c57
327,474,exact,1.0,463d09e8399cffc65b7ba0abb8e2c243118961a9f8025b8cd5c326eae2d60e62,463d09e8399cffc65b7ba0abb8e2c243118961a9f8025b8cd5c326eae2d60e62
328,406,exact,1.0,99acf22f595dc9d5de77a2cecb78e36a268f312b15fabf02037b71b682401c22,99acf22f595dc9d5de77a2cecb78e36a268f312b15fabf02037b71b682401c22
329,162,exact,1.0,8577f440c9a7b83c5cc4c47a17ee6b65fee164a96b5c5a7d89d078102e9e07d1,8577f440c9a7b83c5cc4c47a17ee6b65fee164a96b5c5a7d89d078102e9e07d1
330,499,exact,1.0,ed74d08f7fabd8fdeac94b5060e034e12d86c074ab1c95feac111121a3982cb4,ed74d08f7fabd8fdeac94b5060e034e12d86c074ab1c95feac111121a3982cb4
331,347,exact,1.0,e491280a2928f17af86a9c0a949b07a9fbb625109fe0d60cd9e1c05645d808aa,e491280a2928f17af86a9c0a949b07a9fbb625109fe0d60cd9e1c05645d808aa
332,187,exact,1.0,2c97bd339afb36fef3413adbd665d2f2fdb03e6010ffa078573a65983e22e5ad,2c97bd339afb36fef3413adbd665d2f2fdb03e6010ffa078573a65983e22e5ad
333,436,exact,1.0,90a346e6bb812a09ee0e703d06e438ffa48cd84e2e946ffdb70db961ae719e80,90a346e6bb812a09ee0e703d06e438ffa48cd84e2e946ffdb70db961ae719e80
334,272,exact,1.0,053fb97f1bf3d3b69dc114832053dcba4b4df801dd79a2b34a9a5c1bf894f339,053fb97f1bf3d3b69dc114832053dcba4b4df801dd79a2b34a9a5c1bf894f339
335,502,exact,1.0,b5ff6b87a5a4012935093446db123e913a60b7c9b00d60967a1e4f6893cf0af7,b5ff6b87a5a4012935093446db123e913a60b7c9b00d60967a1e4f6893cf0af7
336,379,exact,1.0,727f4f4fd2b47e596fb3142c47ed3842bfca0df419053db9494dc446e66740fe,727f4f4fd2b47e596fb3142c47ed3842bfca0df419053db9494dc446e66740fe
337,415,exact,1.0,941a0c07d8afc0dac50281b2ab47c37e31891b82c6e736784ba8e2d315d2a229,941a0c07d8afc0dac50281b2ab47c37e31891b82c6e736784ba8e2d315d2a229
338,472,exact,1.0,936b591e85993513b35d709139a15d9160ce3f63f95a826909ea9028c77194a9,936b591e85993513b35d709139a15d9160ce3f63f95a826909ea9028c77194a9
339,468,exact,1.0,4964baf8fc0b81a2b661895f9df3fb4d1cb30649d43fb596d28218d6cfff103b,4964baf8fc0b81a2b661895f9df3fb4d1cb30649d43fb596d28218d6cfff103b
340,237,exact,1.0,88f38a567754486184195a3fa54b0ee7f1d11c587c27a758c9fd11b070363aa7,88f38a567754486184195a3fa54b0ee7f1d11c587c27a758c9fd11b070363aa7
341,243,exact,1.0,163d6782f46fa6fdb9d81628c6f1e55e3215ea56fae4ba42596d9b7e740cd73d,163d6782f46fa6fdb9d81628c6f1e55e3215ea56fae4ba42596d9b7e740cd73d
342,314,exact,1.0,da2743fe43fe398291b06b3aafd9d044a904e126988b0d8f056effb7b2f5f675,da2743fe43fe398291b06b3aafd9d044a904e126988b0d8f056effb7b2f5f675
343,164,exact,1.0,835f82b5858c968ca8975d46db157c94b7cfd850f78d4c1ff97e372366b0e388,835f82b5858c968ca8975d46db157c94b7cfd850f78d4c1ff97e372366b0e388
344,281,exact,1.0,a93174c40178ce126821405b5c9c56a080a3aec3183870976f30674a0306e0be,a93174c40178ce126821405b5c9c56a080a3aec3183870976f30674a0306e0be
345,359,exact,1.0,abc95bbcb4c77ad920ee61e5f233fb890fa5e619397771fb818f5fead00d17b1,abc95bbcb4c77ad920ee61e5f233fb890fa5e619397771fb818f5fead00d17b1
346,521,exact,1.0,c8b3ce2a4137a9f566c3d5f7dd928ffe20c9455257e9a63e9186ef730852868e,c8b3ce2a4137a9f566c3d5f7dd928ffe20c9455257e9a63e9186ef730852868e
347,339,exact,1.0,e32059248df30e337e5bc6ea37fb96d1c2c4136fb74122c6413788271cedda35,e32059248df30e337e5bc6ea37fb96d1c2c4136fb74122c6413788271cedda35
348,530,exact,1.0,dba552d1fb0756f94bcd287c68472f24cb8b1aa9f22bce84288a3075195ba85e,dba552d1fb0756f94bcd287c68472f24cb8b1aa9f22bce84288a3075195ba85e
349,58,exact,1.0,262c7c50909967df8ca727bcb56930ade3e47a783a07ba33d64fac09102014c0,262c7c50909967df8ca727bcb56930ade3e47a783a07ba33d64fac09102014c0
350,64,exact,1.0,068cb6f7d85f02e587aa6eff9cf385bed395e2b051d933f928424981125ade96,068cb6f7d85f02e587aa6eff9cf385bed395e2b051d933f928424981125ade96
351,429,exact,1.0,c8af73893b77ee826727cc4196475be9374836c672271251bab44e6ea5aa7bc5,c8af73893b77ee826727cc4196475be9374836c672271251bab44e6ea5aa7bc5
352,363,exact,1.0,69ddc12ec2b01154876dac0b2e9053f76873c45bc79009edeef64a23451b216a,69ddc12ec2b01154876dac0b2e9053f76873c45bc79009edeef64a23451b216a
353,353,exact,1.0,1f7a93c0d257cd9d702bab4ab9739111d3475d1089bad7e6f38a81388d7751af,1f7a93c0d257cd9d702bab4ab9739111d3475d1089bad7e6f38a81388d7751af
354,518,exact,1.0,f85e5d1bf073c590315941c8c9429a26342e5e352f89386bbddc733912aa3c55,f85e5d1bf073c590315941c8c9429a26342e5e352f89386bbddc733912aa3c55
355,325,exact,1.0,4fbbf678cd7dba20413d69b87d8fe1201f5ced361d9d1df5a54d378eeba38b69,4fbbf678cd7dba20413d69b87d8fe1201f5ced361d9d1df5a54d378eeba38b69
356,165,exact,1.0,e023d1c12dc5e54a291c2e1fca25360595997c274e6f8b42134cde71f0d302b9,e023d1c12dc5e54a291c2e1fca25360595997c274e6f8b42134cde71f0d302b9
357,44,exact,1.0,cafe9dd764a196f32260c8cb2b49f531e235d0fcba0bb158f06e80e518eeed42,cafe9dd764a196f32260c8cb2b49f531e235d0fcba0bb158f06e80e518eeed42
358,290,exact,1.0,4a7c9dcc5215a2f1db52eb4e2e01bb25bdec56d5b8a9d3042d066062508363d6,4a7c9dcc5215a2f1db52eb4e2e01bb25bdec56d5b8a9d3042d066062508363d6
359,284,exact,1.0,d0ff0c16aa17dd2bf6a29728927fa299bb6c8b58aceadb4328f00b8c3bb5d371,d0ff0c16aa17dd2bf6a29728927fa299bb6c8b58aceadb4328f00b8c3bb5d371
360,74,exact,1.0,bcad76ceda81f0bc674e555ed84a7b6dd24abc4717df2fa985ba2dba7e407f6e,bcad76ceda81f0bc674e555ed84a7b6dd24abc4717df2fa985ba2dba7e407f6e
361,217,exact,1.0,5bbe8e99c849b51837dd26b3c58e8e9b75177054fb34b8745dade8c98356d523,5bbe8e99c849b51837dd26b3c58e8e9b75177054fb34b8745dade8c98356d523
362,346,exact,1.0,8c1b633d443dcdc0848cd86787d486c6201b07e3add5d783467dae3c4b5d57ee,8c1b633d443dcdc0848cd86787d486c6201b07e3add5d783467dae3c4b5d57ee
363,2,exact,1.0,bd0898f971bc0aafe01f634f4c578af059f80e3717e39ddd474a2bbe52452e24,bd0898f971bc0aafe01f634f4c578af059f80e3717e39ddd474a2bbe52452e24
364,293,exact,1.0,d88d6f2c79390311b011851156763aee5ce8d1f1ebd4f01adc3f2430d2f42b88,d88d6f2c79390311b011851156763aee5ce8d1f1ebd4f01adc3f2430d2f42b88
365,522,exact,1.0,670d399f0786924b928cf69b8d3f42a175e362e56d016dee276483de4ad092a6,670d399f0786924b928cf69b8d3f42a175e362e56d016dee276483de4ad092a6
366,450,exact,1.0,8b4402e58882cf74268fe4c4803b675c36a331d23218868897769f01edb55700,8b4402e58882cf74268fe4c4803b675c36a331d23218868897769f01edb55700
367,552,exact,1.0,77d03e710fb7930b6be597d4b37c9965575535e0e07f9aa4f9e52492a40e8c9d,77d03e710fb7930b6be597d4b37c9965575535e0e07f9aa4f9e52492a40e8c9d
368,507,exact,1.0,9399d699d55bf94e8a186b67a2a2fdee7c93fc5eb9d771381f74d4f5e4b33c19,9399d699d55bf94e8a186b67a2a2fdee7c93fc5eb9d771381f74d4f5e4b33c19
369,86,exact,1.0,81885edc55cbd7cb8578f16218e749e38f16bf0f6d47a1f39aa55d6f12cc4c7d,81885edc55cbd7cb8578f16218e749e38f16bf0f6d47a1f39aa55d6f12cc4c7d
370,378,exact,1.0,87df43101ee2b6b191ea068acfc2528777447f93513ce31b040f885d49afb257,87df43101ee2b6b191ea068acfc2528777447f93513ce31b040f885d49afb257
371,501,exact,1.0,d1874a9b9cf7f0504a8ba0945df3ca57a348e8791fae764f7b53488ca15aeb40,d1874a9b9cf7f0504a8ba0945df3ca57a348e8791fae764f7b53488ca15aeb40
372,246,exact,1.0,afcfa249d797661b3e9c13f4b95e4bcb6b169937071e22418721afb8cf3ffe24,afcfa249d797661b3e9c13f4b95e4bcb6b169937071e22418721afb8cf3ffe24
373,397,exact,1.0,d71a8bc99e73d959d42facda84dbefc747aca21f7f2397e9ebc4c097a14815db,d71a8bc99e73d959d42facda84dbefc747aca21f7f2397e9ebc4c097a14815db
374,454,exact,1.0,0436197ef6a0d8df2640c97acb1a76b7d58add353143f64eae8aa30ca039fc1a,0436197ef6a0d8df2640c97acb1a76b7d58add353143f64eae8aa30ca039fc1a
375,255,exact,1.0,2d2c3cb23a6642aec8cefa276d69b5fc8d2ae8878840c3a6bd490fe08b9fba2c,2d2c3cb23a6642aec8cefa276d69b5fc8d2ae8878840c3a6bd490fe08b9fba2c
376,343,exact,1.0,1886e2fdfd4a88e6ccbe88ae314da70e261e18ee955b9502ce00bc35a01f73fe,1886e2fdfd4a88e6ccbe88ae314da70e261e18ee955b9502ce00bc35a01f73fe
377,582,exact,1.0,f27e2baed56fc25ca76dafccb02478484acb561dbc0a6ae1f3c0880e734aa372,f27e2baed56fc25ca76dafccb02478484acb561dbc0a6ae1f3c0880e734aa372
378,536,exact,1.0,797747e05a0fd4ab44f1f60c09271ffad6f8100de6c2c8283c7d529fefd6f28b,797747e05a0fd4ab44f1f60c09271ffad6f8100de6c2c8283c7d529fefd6f28b
379,380,exact,1.0,1f69008160ef20a7128824c135fe1dce745ea58e5693d002d6c6ab7413b0292b,1f69008160ef20a7128824c135fe1dce745ea58e5693d002d6c6ab7413b0292b
380,458,exact,1.0,ca133b44fff6b42757b369472940de2307fee47200a83f05500925aab4d380df,ca133b44fff6b42757b369472940de2307fee47200a83f05500925aab4d380df
381,361,exact,1.0,b1669d06db2ee50fa3bfc2add2806f346e2408758a2a2bf0152422d12b58d502,b1669d06db2ee50fa3bfc2add2806f346e2408758a2a2bf0152422d12b58d502
382,591,exact,1.0,f83984aaaab75253483e0716bfe7303f6512b25ebdf41dcfb0bd98d5eab8c996,f83984aaaab75253483e0716bfe7303f6512b25ebdf41dcfb0bd98d5eab8c996
383,197,exact,1.0,019b6c83f712a17039e06ae2d7747d43fd990afc0ebeb33e53d26d47bd8f6aae,019b6c83f712a17039e06ae2d7747d43fd990afc0ebeb33e53d26d47bd8f6aae
384,150,exact,1.0,3331a1ea677e57aaa72d2b0dff8dab1db6a18b0544cf06532b19528e2e1da455,3331a1ea677e57aaa72d2b0dff8dab1db6a18b0544cf06532b19528e2e1da455
385,358,exact,1.0,d0fe80030abce0e6a01887637b0e0fc6be6774727dd01ac65dfebad4a419c975,d0fe80030abce0e6a01887637b0e0fc6be6774727dd01ac65dfebad4a419c975
386,449,exact,1.0,67251ea1ca0a7c0b07e443c6db1f6f0f4b5d7140adb0aef492a6997749626d6f,67251ea1ca0a7c0b07e443c6db1f6f0f4b5d7140adb0aef492a6997749626d6f
387,277,exact,1.0,61438ef78f4e25708f7168871baf32d5dc2707f0b40b335ef1de32532a65f1f0,61438ef78f4e25708f7168871baf32d5dc2707f0b40b335ef1de32532a65f1f0
388,543,exact,1.0,f06ed13f731ac2f2e161a0ed71a53ad27261efdcbab440eac797ec86c7c49588,f06ed13f731ac2f2e161a0ed71a53ad27261efdcbab440eac797ec86c7c49588
389,551,exact,1.0,141ad650d18c538347d4058491f030bf148f3de64cafdd4ee5172b5c530a2e6e,141ad650d18c538347d4058491f030bf148f3de64cafdd4ee5172b5c530a2e6e
390,242,exact,1.0,8f269eefa12497612ea296894b2e686e4a78357cbe4d37b79f1e5a94e2491b8e,8f269eefa12497612ea296894b2e686e4a78357cbe4d37b79f1e5a94e2491b8e
391,512,exact,1.0,273de684e73f6f10c619546263881946b0f10e7c82d568f52d608d6e917d3e4c,273de684e73f6f10c619546263881946b0f10e7c82d568f52d608d6e917d3e4c
392,276,exact,1.0,ae0786616bca10a7fc6f3977e1f3c6b6953b295f4f6dcafd721ed57ce8c20a2c,ae0786616bca10a7fc6f3977e1f3c6b6953b295f4f6dcafd721ed57ce8c20a2c
393,35,exact,1.0,f909508c8f1e4ac15235fc2ac9b09b26fd75f45330dccdf6829d3a4863c3a317,f909508c8f1e4ac15235fc2ac9b09b26fd75f45330dccdf6829d3a4863c3a317
394,307,exact,1.0,afaab6b862a4e9d7f4931df89baad342ae606a4cb95fd30d1614d29bd7664c94,afaab6b862a4e9d7f4931df89baad342ae606a4cb95fd30d1614d29bd7664c94
395,248,exact,1.0,1da3687606c7958e5cedc52cb1bc2dec86933f52c979d4bdddd22b6275893c15,1da3687606c7958e5cedc52cb1bc2dec86933f52c979d4bdddd22b6275893c15
396,4,exact,1.0,52dce139299032c82c9b01d55df3abfed77fff95f6c3b1b6a202bf1be572d742,52dce139299032c82c9b01d55df3abfed77fff95f6c3b1b6a202bf1be572d742
397,50,exact,1.0,28a5fc6ad18972c40fa4a77b5613f67530cfc6748795ab160f1988696ec64c29,28a5fc6ad18972c40fa4a77b5613f67530cfc6748795ab160f1988696ec64c29
398,548,exact,1.0,9abee6cbcfd41dc45a2b63c72843815827519c8f4995ffae9cd707a591d05777,9abee6cbcfd41dc45a2b63c72843815827519c8f4995ffae9cd707a591d05777
399,303,exact,1.0,dfbe3b9be7984b535ee2378f480b8bbec47f06d3fcf93def96e2688347d0cb8c,dfbe3b9be7984b535ee2378f480b8bbec47f06d3fcf93def96e2688347d0cb8c
400,39,exact,1.0,0feae66f784c7358798cbfa8ccf49c543251880fd719a2014bc0772933acf023,0feae66f784c7358798cbfa8ccf49c543251880fd719a2014bc0772933acf023
401,172,exact,1.0,885813a2e14313ce0910cb2cbd8eb805c234799bdf563b2ba144b85ab6aa6cd5,885813a2e14313ce0910cb2cbd8eb805c234799bdf563b2ba144b85ab6aa6cd5
402,65,exact,1.0,6341dab7c658344b0a2dd22a14c7ab48382183c1546c28274e62fe6f51fd41bb,6341dab7c658344b0a2dd22a14c7ab48382183c1546c28274e62fe6f51fd41bb
403,455,exact,1.0,41f9bbf8926da09a4f4ca9d708c7e3089e628a26e375d5b6d7926009a7a791d8,41f9bbf8926da09a4f4ca9d708c7e3089e628a26e375d5b6d7926009a7a791d8
404,555,exact,1.0,028da03eb98d93cdcc3abcdf6be9f6c6ffb963ce825515f725df8b39101e89a7,028da03eb98d93cdcc3abcdf6be9f6c6ffb963ce825515f725df8b39101e89a7
405,216,exact,1.0,6611bd3889b05aab79639e82a613e890aea91028defa0b0362cc7c24498a5391,6611bd3889b05aab79639e82a613e890aea91028defa0b0362cc7c24498a5391
406,478,exact,1.0,4195637517246a334f3eae713e730948c4aeaeea0142de45b64bb987b635ad96,4195637517246a334f3eae713e730948c4aeaeea0142de45b64bb987b635ad96
407,383,exact,1.0,9ff81605a65794c21fada83e15f016ba513ec2456e1497d549b3b4128368786c,9ff81605a65794c21fada83e15f016ba513ec2456e1497d549b3b4128368786c
408,492,exact,1.0,e5a17fc9b321cbb701478685a5d9527c42d79affcfae7d250edbd901e12da25e,e5a17fc9b321cbb701478685a5d9527c42d79affcfae7d250edbd901e12da25e
409,261,exact,1.0,a68221a0b5326a49d61085c6f781c1e810b181c7fd253e76ca3cb56fca3639dd,a68221a0b5326a49d61085c6f781c1e810b181c7fd253e76ca3cb56fca3639dd
410,390,exact,1.0,422caa45ad5bccbd09fc40925276f646b2e611402ff14f35e0fc749bed881dd2,422caa45ad5bccbd09fc40925276f646b2e611402ff14f35e0fc749bed881dd2
411,78,exact,1.0,4d745c5eeb136f95ebd03aa093cadc4053976374c767804684067c8aee3b2172,4d745c5eeb136f95ebd03aa093cadc4053976374c767804684067c8aee3b2172
412,540,exact,1.0,f63d3bb2b07cba3a0a079c1fafa2802a345639a24b2a36726b0b90d84259ca6b,f63d3bb2b07cba3a0a079c1fafa2802a345639a24b2a36726b0b90d84259ca6b
413,30,exact,1.0,0033e0e6609b76b083f53350ad9732eba072d13cd4a5f2e8e221cccfce81a231,0033e0e6609b76b083f53350ad9732eba072d13cd4a5f2e8e221cccfce81a231
414,199,exact,1.0,dd82681de5edf3994800a01226065a0ceb56144674107e641d533bd8230ab3d9,dd82681de5edf3994800a01226065a0ceb56144674107e641d533bd8230ab3d9
415,579,exact,1.0,481ef5ef366114ca00cc93670d24958acbdf010bebff2a977e6c0d26036283b0,481ef5ef366114ca00cc93670d24958acbdf010bebff2a977e6c0d26036283b0
416,230,exact,1.0,8ee107f3c7d2537ee497f77ab700fcdeae3632e19e81518845bb53a9847b2efd,8ee107f3c7d2537ee497f77ab700fcdeae3632e19e81518845bb53a9847b2efd
417,109,exact,1.0,6fe0c026668715075d9c3b46e54bc8d16fbc01dc910a79b92d09e2863927af1d,6fe0c026668715075d9c3b46e54bc8d16fbc01dc910a79b92d09e2863927af1d
418,63,exact,1.0,69dfbeb75b1ab4e7d08af247df75ce20984e4966746a8662db491e04d919d659,69dfbeb75b1ab4e7d08af247df75ce20984e4966746a8662db491e04d919d659
419,151,exact,1.0,547bbeeeb50238866e0fef53789450c8737113b699a7d3a35da162eb616d3581,547bbeeeb50238866e0fef53789450c8737113b699a7d3a35da162eb616d3581
420,531,exact,1.0,40298df63ed73002c05beef08b9ea50073cc37e186521b9a8a4af31d9aa41166,40298df63ed73002c05beef08b9ea50073cc37e186521b9a8a4af31d9aa41166
421,523,exact,1.0,b59253e188eea4bedf01a875e7d2a04ef308c3424102615b2b90387a12a2fa86,b59253e188eea4bedf01a875e7d2a04ef308c3424102615b2b90387a12a2fa86
422,68,exact,1.0,b8d53a7172f5523a245e729ba436c79683164b882035d3062627518ecc9bb1cb,b8d53a7172f5523a245e729ba436c79683164b882035d3062627518ecc9bb1cb
423,180,exact,1.0,c06fb8557f823f4b9b7592c627c272cbfd390afa5951d2afd184d8e18287db4e,c06fb8557f823f4b9b7592c627c272cbfd390afa5951d2afd184d8e18287db4e
424,122,exact,1.0,c59536ac9c98ae61cc0da45e90e9876cf6f23843d864fabd0eca1335c01cf12d,c59536ac9c98ae61cc0da45e90e9876cf6f23843d864fabd0eca1335c01cf12d
425,79,exact,1.0,b3a2078d111610c1f2b638bf1068854633fa483b5ea1da045fab83a13803964a,b3a2078d111610c1f2b638bf1068854633fa483b5ea1da045fab83a13803964a
426,595,exact,1.0,4bf970beaa6868dc294d13a93c6e6f2c4ba5bc77a730cdbda0daf19e7292a2d8,4bf970beaa6868dc294d13a93c6e6f2c4ba5bc77a730cdbda0daf19e7292a2d8
427,244,exact,1.0,762f76361ef02343631b0404bf744dde137b3f9f9245763bd22489a87480f558,762f76361ef02343631b0404bf744dde137b3f9f9245763bd22489a87480f558
428,124,exact,1.0,ebcf8843ec2d58cb0116da71db08b9d6d8e1e514423514e12ae99c89ea44cc03,ebcf8843ec2d58cb0116da71db08b9d6d8e1e514423514e12ae99c89ea44cc03
429,57,exact,1.0,d4979159971377b899e04cb776a8504485b3b6a1ef9c6d586f9085f5b5be4d63,d4979159971377b899e04cb776a8504485b3b6a1ef9c6d586f9085f5b5be4d63
430,433,exact,1.0,0d969c3e5518706e2096df0bec10235ad3ed96bb84bc5e3d9c590bc36a597657,0d969c3e5518706e2096df0bec10235ad3ed96bb84bc5e3d9c590bc36a597657
431,409,exact,1.0,7ce3d1b264586e3fd530ae31aa3770df5054b84203169500d3742626347ae6fc,7ce3d1b264586e3fd530ae31aa3770df5054b84203169500d3742626347ae6fc
432,289,exact,1.0,762e1d9b168b07900ef645404c945200d05ea6d9b108aafabfbcd1de4a3b3c5e,762e1d9b168b07900ef645404c945200d05ea6d9b108aafabfbcd1de4a3b3c5e
433,306,exact,1.0,81882248a39e202288399fcdf43a956602c3840fe59b5a3b86e9120b85427b85,81882248a39e202288399fcdf43a956602c3840fe59b5a3b86e9120b85427b85
